mix_id,dataset,target_audio_path,target_speaker_id,target_transcript,enrollment_audio_path,noise_audio_path,noise_speaker_id,noise_transcript,sir_level_db,overlap_ratio
mix_librispeech_00063,librispeech,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0005.flac,1320,the bear shook his shaggy sides and then a well known voice replied,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0000.flac,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0017.flac,6829,worse tom worse n ever replied the jailer gloomily,0,0.1
mix_librispeech_00064,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0015.flac,7176,and so on till you get to the end when ophelia might say ah yes or something non committal of that sort,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0027.flac,data/librispeech/LibriSpeech/test-clean/7021/85628/7021-85628-0012.flac,7021,but you must not eat with your cap on your head she said and was going to take it off,5,0.2
mix_librispeech_00065,librispeech,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0012.flac,5105,never mind now interposed the captain we will talk of that by and by,data/librispeech/LibriSpeech/test-clean/5105/28233/5105-28233-0004.flac,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0030.flac,3575,of this second letter also she spoke and told me that it contained an invitation for her to go and see the poet if ever she visited the lakes,5,0.3
mix_librispeech_00066,librispeech,data/librispeech/LibriSpeech/test-clean/237/134493/237-134493-0006.flac,237,that's not much of a job for an athlete here i've been to town and back,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0011.flac,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0038.flac,7176,a stage meal is popular because it proves to the audience that the actors even when called charles hawtrey or owen nares are real people just like you and me,5,0.5
mix_librispeech_00067,librispeech,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0007.flac,7176,but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0001.flac,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0038.flac,7729,atchison who had been haranguing the mob planted his two guns before the building and trained them upon it,5,1.0
mix_librispeech_00068,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0036.flac,1580,the indian i also thought nothing of,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0017.flac,data/librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0009.flac,4077,the first well established seat of the church was in the pretty little town of kirtland ohio almost within sight of lake erie and here soon rose the first temple of modern times,0,0.1
mix_librispeech_00069,librispeech,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0033.flac,7729,as he had promised to protect the hotel the reassured citizens began to laugh at their own fears,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0009.flac,data/librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0002.flac,4446,it's tremendously well put on too,5,0.5
mix_librispeech_00070,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0065.flac,2830,paul answers the man who is named jesus christ and the son of god gave himself for our sins,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0030.flac,data/librispeech/LibriSpeech/test-clean/908/31957/908-31957-0003.flac,908,when called before i told how hastily i dropped my flowers or brake off from a game,5,0.5
mix_librispeech_00071,librispeech,data/librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0000.flac,6930,no words were spoken no language was uttered save that of wailing and hissing and that somehow was indistinct as if it existed in fancy and not in reality,data/librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0011.flac,data/librispeech/LibriSpeech/test-clean/1221/135767/1221-135767-0021.flac,1221,pearl accordingly ran to the bow window at the further end of the hall and looked along the vista of a garden walk carpeted with closely shaven grass and bordered with some rude and immature attempt at shrubbery,0,1.0
mix_librispeech_00072,librispeech,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0053.flac,61,he is my esquire excellency returned robin with dignity,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0035.flac,data/librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0009.flac,1221,as to any other kind of discipline whether addressed to her mind or heart little pearl might or might not be within its reach in accordance with the caprice that ruled the moment,0,0.3
mix_librispeech_00073,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0024.flac,2094,munny my iron's twite told pease put it down to warm,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0040.flac,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0045.flac,3729,he had a good appetite could tell a good story without laughing was celebrated for his witty repartees and his sociable manners but he spent his life at home seldom going out and seeing hardly anyone because he always had a pipe in his mouth and was surrounded by at least twenty cats with which he would amuse himself all day,0,1.0
mix_librispeech_00074,librispeech,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0024.flac,672,the departure was not at all agreeable,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0070.flac,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0007.flac,61,he was in deep converse with the clerk and entered the hall holding him by the arm,0,0.1
mix_librispeech_00075,librispeech,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0016.flac,1320,the cunning man is afraid that his breath will blow upon his brothers and take away their courage too continued david improving the hint he received they must stand further off,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0039.flac,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0038.flac,2300,he felt he was up against it and that perhaps another kind of a job would suit him better,0,0.3
mix_librispeech_00076,librispeech,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0029.flac,8455,thinking of all this i went to sleep,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0070.flac,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0034.flac,2300,the others having been in operation too short a time to show definite results although they also went quickly to a dividend basis,5,0.2
mix_librispeech_00077,librispeech,data/librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0000.flac,1221,how strange it seemed to the sad woman as she watched the growth and the beauty that became every day more brilliant and the intelligence that threw its quivering sunshine over the tiny features of this child,data/librispeech/LibriSpeech/test-clean/1221/135767/1221-135767-0003.flac,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0031.flac,5142,they set up a crane over the fire and hung the pot upon it and we sat and watched it boil while we joked at last the supper began,0,0.3
mix_librispeech_00078,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0063.flac,2830,underscore these words for they are full of comfort for sore consciences,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0074.flac,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0052.flac,3575,she had another weight on her mind this christmas,0,0.3
mix_librispeech_00079,librispeech,data/librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0013.flac,8224,from the same men new regiments and new companies were formed different officers appointed and the whole military force put into such hands as the independents could rely on,data/librispeech/LibriSpeech/test-clean/8224/274384/8224-274384-0008.flac,data/librispeech/LibriSpeech/test-clean/8555/284449/8555-284449-0016.flac,8555,as a private citizen i shall be a model of deportment because it would be dangerous to be otherwise,0,0.2
mix_librispeech_00080,librispeech,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0006.flac,237,just smell the wild roses they are always so spicy after a rain,data/librispeech/LibriSpeech/test-clean/237/126133/237-126133-0022.flac,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0007.flac,61,sister nell do you hear these marvels,0,0.2
mix_librispeech_00081,librispeech,data/librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0016.flac,4992,again he searched his own thoughts nor ineffectually as before,data/librispeech/LibriSpeech/test-clean/4992/41806/4992-41806-0006.flac,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0005.flac,61,this was so sweet a lady sir and in some manner i do think she died,0,0.3
mix_librispeech_00082,librispeech,data/librispeech/LibriSpeech/test-clean/237/134493/237-134493-0012.flac,237,i get wet to my knees when i go down to pick cherries,data/librispeech/LibriSpeech/test-clean/237/126133/237-126133-0013.flac,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0002.flac,5639,rodolfo and his companions with their faces muffled in their cloaks stared rudely and insolently at the mother the daughter and the servant maid,0,0.4
mix_librispeech_00083,librispeech,data/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0014.flac,2961,nine thousand years have elapsed since she founded yours and eight thousand since she founded ours as our annals record,data/librispeech/LibriSpeech/test-clean/2961/960/2961-960-0012.flac,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0025.flac,6829,then rogers wouldn't do anything but lead her around and wait upon her and the place went to rack and ruin,5,0.3
mix_librispeech_00084,librispeech,data/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0012.flac,3570,there is a more or less elaborate system of rank and grades,data/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0014.flac,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0032.flac,1188,it is only a pencil outline by edward burne jones in illustration of the story of psyche it is the introduction of psyche after all her troubles into heaven,0,0.4
mix_librispeech_00085,librispeech,data/librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0000.flac,4992,but the more forgetfulness had then prevailed the more powerful was the force of remembrance when she awoke,data/librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0017.flac,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0009.flac,1320,it would have been more wonderful had he spoken without a bidding,5,0.3
mix_librispeech_00086,librispeech,data/librispeech/LibriSpeech/test-clean/7021/85628/7021-85628-0026.flac,7021,no my little son she said,data/librispeech/LibriSpeech/test-clean/7021/79759/7021-79759-0000.flac,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0009.flac,7176,and i should begin with a short homily on soliloquy,5,0.1
mix_librispeech_00087,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1836/1995-1836-0006.flac,1995,she was therefore most agreeably surprised to hear mister cresswell express himself so cordially as approving of negro education,data/librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0022.flac,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0022.flac,8455,of what missus neverbend had gone through in providing birds beasts and fishes not to talk of tarts and jellies for the dinner of that day no one but myself can have any idea but it must be admitted that she accomplished her task with thorough success,5,0.1
mix_librispeech_00088,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0005.flac,1995,but john there's no society just elementary work,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0013.flac,data/librispeech/LibriSpeech/test-clean/5105/28233/5105-28233-0009.flac,5105,the bond of union thus effected could never be severed and although ben zoof's achievements had fairly earned him the right of retirement he firmly declined all honors or any pension that might part him from his superior officer,5,0.4
mix_librispeech_00089,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0021.flac,8463,a route slightly less direct that's all,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0030.flac,data/librispeech/LibriSpeech/test-clean/1995/1836/1995-1836-0007.flac,1995,but you believe in some education asked mary taylor,5,0.5
mix_librispeech_00090,librispeech,data/librispeech/LibriSpeech/test-clean/260/123440/260-123440-0015.flac,260,i wish i hadn't cried so much said alice as she swam about trying to find her way out,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0000.flac,data/librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0010.flac,1221,it was a look so intelligent yet inexplicable perverse sometimes so malicious but generally accompanied by a wild flow of spirits that hester could not help questioning at such moments whether pearl was a human child,5,0.1
